token	pos	lemma
./azevedo1890.txt:entorpecimento	NOM	entorpecimento
./azevedo1890.txt:descontentamento	NOM	descontentamento
./azevedo1890.txt:espreguiçamento	NOM	espreguiçamento
./azevedo1890.txt:reconhecimento	NOM	reconhecimento
./azevedo1890.txt:corrimento	NOM	corrimento
./azevedo1890.txt:tratamento	NOM	tratamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:Sacramento	NOM	sacramento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:detrimento	NOM	detrimento
./azevedo1890.txt:resvalamento	NOM	resvalamento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:descaimento	NOM	descaimento
./azevedo1890.txt:acatamento	NOM	acatamento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:reconhecimento	NOM	reconhecimento
./azevedo1890.txt:relaxamento	NOM	relaxamento
./azevedo1890.txt:deslumbramento	NOM	deslumbramento
./azevedo1890.txt:movimento	NOM	movimento
./azevedo1890.txt:tratamento	NOM	tratamento
./azevedo1890.txt:relaxamento	NOM	relaxamento
./azevedo1890.txt:ajuntamento	NOM	ajuntamento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:acompanhamento	NOM	acompanhamento
./azevedo1890.txt:arrebatamento	NOM	arrebatamento
./azevedo1890.txt:movimento	NOM	movimento
./azevedo1890.txt:esclarecimento	NOM	esclarecimento
./azevedo1890.txt:estremunhamento	NOM	<unknown>
./azevedo1890.txt:acanhamento	NOM	acanhamento
./azevedo1890.txt:aborrecimento	NOM	aborrecimento
./azevedo1890.txt:movimento	NOM	movimento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:Aborrecimento	NOM	aborrecimento
./azevedo1890.txt:defloramento	NOM	defloramento
./azevedo1890.txt:constrangimento	NOM	constrangimento
./azevedo1890.txt:arrependimento	NOM	arrependimento
./azevedo1890.txt:entorpecimento	NOM	entorpecimento
./azevedo1890.txt:arrebatamento	NOM	arrebatamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:sofrimento	NOM	sofrimento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:cabimento	NOM	cabimento
./azevedo1890.txt:desenvolvimento	NOM	desenvolvimento
./azevedo1890.txt:pensamento	NOM	pensamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:movimento	NOM	movimento
./azevedo1890.txt:reconhecimento	NOM	reconhecimento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:acanhamento	NOM	acanhamento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:desvanecimento	NOM	desvanecimento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:juramento	NOM	juramento
./azevedo1890.txt:pensamento	NOM	pensamento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:temperamento	NOM	temperamento
./azevedo1890.txt:ciumento	ADJ	ciumento
./azevedo1890.txt:procedimento	NOM	procedimento
./azevedo1890.txt:contentamento	NOM	contentamento
./azevedo1890.txt:esclarecimento	NOM	esclarecimento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:pressentimento	NOM	pressentimento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:madeiramento	NOM	madeiramento
./azevedo1890.txt:relaxamento	NOM	relaxamento
./azevedo1890.txt:entorpecimento	NOM	entorpecimento
./azevedo1890.txt:ciumento	ADJ	ciumento
./azevedo1890.txt:elemento	NOM	elemento
./azevedo1890.txt:procedimento	NOM	procedimento
./azevedo1890.txt:sentimento	NOM	sentimento
./azevedo1890.txt:assanhamento	NOM	assanhamento
./azevedo1890.txt:pagamento	NOM	pagamento
./azevedo1890.txt:cimento	NOM	cimento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:procedimento	NOM	procedimento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:momento	NOM	momento
./azevedo1890.txt:nascimento	NOM	nascimento
./azevedo1890.txt:documento	NOM	documento
./azevedo1890.txt:pensamento	NOM	pensamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:conhecimento	NOM	conhecimento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:casamento	NOM	casamento
./azevedo1890.txt:relaxamento	NOM	relaxamento
./azevedo1890.txt:constrangimento	NOM	constrangimento
./azevedo1890.txt:ciumento	NOM	ciumento
./azevedo1890.txt:movimento	NOM	movimento
./azevedo1890.txt:cumprimento	NOM	cumprimento
./azevedo1890.txt:momento	NOM	momento
./azevedo1894.txt:temperamento	NOM	temperamento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:contentamento	NOM	contentamento
./azevedo1894.txt:renascimento	NOM	renascimento
./azevedo1894.txt:pensamento	NOM	pensamento
./azevedo1894.txt:tormento	NOM	tormento
./azevedo1894.txt:Testamento	NOM	testamento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:lamento	NOM	lamentar
./azevedo1894.txt:acontecimento	NOM	acontecimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:sentimento	NOM	sentimento
./azevedo1894.txt:sentimento	NOM	sentimento
./azevedo1894.txt:ressentimento	NOM	ressentimento
./azevedo1894.txt:sentimento	NOM	sentimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:divertimento	NOM	divertimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:deslumbramento	NOM	deslumbramento
./azevedo1894.txt:cumprimento	NOM	cumprimento
./azevedo1894.txt:arrebatamento	NOM	arrebatamento
./azevedo1894.txt:pensamento	NOM	pensamento
./azevedo1894.txt:entorpecimento	NOM	entorpecimento
./azevedo1894.txt:tormento	NOM	tormento
./azevedo1894.txt:ressentimento	NOM	ressentimento
./azevedo1894.txt:valimento	NOM	valimento
./azevedo1894.txt:cumprimento	NOM	cumprimento
./azevedo1894.txt:constrangimento	NOM	constrangimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:ressentimento	NOM	ressentimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:arrepentimento	NOM	<unknown>
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:reconhecimento	NOM	reconhecimento
./azevedo1894.txt:reconhecimento	NOM	reconhecimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:esquecimento	NOM	esquecimento
./azevedo1894.txt:Parlamento	NOM	parlamento
./azevedo1894.txt:movimento	NOM	movimento
./azevedo1894.txt:desfalecimento	NOM	desfalecimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:pressentimento	NOM	pressentimento
./azevedo1894.txt:movimento	NOM	movimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:divertimento	NOM	divertimento
./azevedo1894.txt:Parlamento	NOM	parlamento
./azevedo1894.txt:movimento	NOM	movimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:movimento	NOM	movimento
./azevedo1894.txt:passamento	NOM	passamento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:casamento	NOM	casamento
./azevedo1894.txt:andamento	NOM	andamento
./azevedo1894.txt:espreguiçamento	NOM	espreguiçamento
./azevedo1894.txt:desfalecimento	NOM	desfalecimento
./azevedo1894.txt:pensamento	NOM	pensamento
./azevedo1894.txt:pensamento	NOM	pensamento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:tormento	NOM	tormento
./azevedo1894.txt:tormento	NOM	tormento
./azevedo1894.txt:deslumbramento	NOM	deslumbramento
./azevedo1894.txt:sentimento	NOM	sentimento
./azevedo1894.txt:pensamento	NOM	pensamento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:arrependimento	NOM	arrependimento
./azevedo1894.txt:cumprimento	NOM	cumprimento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:tormento	NOM	tormento
./azevedo1894.txt:elemento	NOM	elemento
./azevedo1894.txt:cumprimento	NOM	cumprimento
./azevedo1894.txt:instrumento	NOM	instrumento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:momento	NOM	momento
./azevedo1894.txt:sentimento	NOM	sentimento
./azevedo1894.txt:esquecimento	NOM	esquecimento
./azevedo1894.txt:entendimento	NOM	entendimento
./azevedo1894.txt:entendimento	NOM	entendimento
./azevedo1895.txt:isolamento	NOM	isolamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:conhecimento	NOM	conhecimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:documento	NOM	documento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:rompimento	NOM	rompimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:temperamento	NOM	temperamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:apartamento	NOM	apartamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:arrependimento	NOM	arrependimento
./azevedo1895.txt:arrependimento	NOM	arrependimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:aborrecimento	NOM	aborrecimento
./azevedo1895.txt:fragmento	NOM	fragmento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:arrebatamento	NOM	arrebatamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:desenvolvimento	NOM	desenvolvimento
./azevedo1895.txt:deslocamento	NOM	deslocamento
./azevedo1895.txt:arrefecimento	NOM	arrefecimento
./azevedo1895.txt:desenvolvimento	NOM	desenvolvimento
./azevedo1895.txt:valimento	NOM	valimento
./azevedo1895.txt:reconhecimento	NOM	reconhecimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:temperamento	NOM	temperamento
./azevedo1895.txt:instrumento	NOM	instrumento
./azevedo1895.txt:rompimento	NOM	rompimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:elemento	NOM	elemento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:aperfeiçoamento	NOM	aperfeiçoamento
./azevedo1895.txt:instrumento	NOM	instrumento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:provimento	NOM	provimento
./azevedo1895.txt:temperamento	NOM	temperamento
./azevedo1895.txt:ornamento	NOM	ornamento
./azevedo1895.txt:conhecimento	NOM	conhecimento
./azevedo1895.txt:movimento	NOM	movimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:aperfeiçoamento	NOM	aperfeiçoamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:enternecimento	NOM	enternecimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:emparelhamento	NOM	emparelhamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:fingimento	NOM	fingimento
./azevedo1895.txt:arrependimento	NOM	arrependimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:transbordamento	NOM	transbordamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:aperfeiçoamento	NOM	aperfeiçoamento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:mandamento	NOM	mandamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:valimento	NOM	valimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:transbordamento	NOM	transbordamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:isolamento	NOM	isolamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:elemento	NOM	elemento
./azevedo1895.txt:elemento	NOM	elemento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:julgamento	NOM	julgamento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:acolhimento	NOM	acolhimento
./azevedo1895.txt:elemento	NOM	elemento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:estabelecimento	NOM	estabelecimento
./azevedo1895.txt:lamento	NOM	lamentar
./azevedo1895.txt:tratamento	NOM	tratamento
./azevedo1895.txt:testamento	NOM	testamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:complemento	NOM	complemento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:desenvolvimento	NOM	desenvolvimento
./azevedo1895.txt:complemento	NOM	complemento
./azevedo1895.txt:valimento	NOM	valimento
./azevedo1895.txt:atrevimento	NOM	atrevimento
./azevedo1895.txt:desvairamento	NOM	desvairamento
./azevedo1895.txt:consentimento	NOM	consentimento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:documento	NOM	documento
./azevedo1895.txt:documento	NOM	documento
./azevedo1895.txt:documento	NOM	documentar
./azevedo1895.txt:documento	NOM	documento
./azevedo1895.txt:cumprimento	NOM	cumprimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:documento	NOM	documento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:documento	NOM	documento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:transbordamento	NOM	transbordamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:ressentimento	NOM	ressentimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:iniciamento	NOM	<unknown>
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:detrimento	NOM	detrimento
./azevedo1895.txt:julgamento	NOM	julgamento
./azevedo1895.txt:desvairamento	NOM	desvairamento
./azevedo1895.txt:defloramento	NOM	defloramento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:isolamento	NOM	isolamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:constrangimento	NOM	constrangimento
./azevedo1895.txt:constrangimento	NOM	constrangimento
./azevedo1895.txt:constrangimento	NOM	constrangimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:acampamento	NOM	acampamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:ressentimento	NOM	ressentimento
./azevedo1895.txt:isolamento	NOM	isolamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:julgamento	NOM	julgamento
./azevedo1895.txt:esgotamento	NOM	esgotamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:vencimento	NOM	vencimento
./azevedo1895.txt:aviltamento	NOM	aviltamento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:aviltamento	NOM	aviltamento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:afastamento	NOM	afastamento
./azevedo1895.txt:rompimento	NOM	rompimento
./azevedo1895.txt:rompimento	NOM	rompimento
./azevedo1895.txt:conhecimento	NOM	conhecimento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:encantamento	NOM	encantamento
./azevedo1895.txt:reconhecimento	NOM	reconhecimento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:procedimento	NOM	procedimento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:ressentimento	NOM	ressentimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:sofrimento	NOM	sofrimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:apartamento	NOM	apartamento
./azevedo1895.txt:elemento	NOM	elemento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:crescimento	NOM	crescimento
./azevedo1895.txt:desdobramento	NOM	desdobramento
./azevedo1895.txt:desdobramento	NOM	desdobramento
./azevedo1895.txt:acontecimento	NOM	acontecimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:contentamento	NOM	contentamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:nascimento	NOM	nascimento
./azevedo1895.txt:aniquilamento	NOM	aniquilamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:pensamento	NOM	pensamento
./azevedo1895.txt:arrependimento	NOM	arrependimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:cumprimento	NOM	cumprimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:sentimento	NOM	sentimento
./azevedo1895.txt:desdobramento	NOM	desdobramento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:sofrimento	NOM	sofrimento
./azevedo1895.txt:saimento	NOM	saimento
./azevedo1895.txt:padecimento	NOM	padecimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:casamento	NOM	casamento
./azevedo1895.txt:desfalecimento	NOM	desfalecimento
./azevedo1895.txt:descontentamento	NOM	descontentamento
./azevedo1895.txt:ressentimento	NOM	ressentimento
./azevedo1895.txt:momento	NOM	momento
./azevedo1895.txt:depauperamento	NOM	depauperamento
./barbosa1691.txt:aparecimento	NOM	<unknown>
./barbosa1691.txt:documento	NOM	documento
./barbosa1691.txt:nascimento	NOM	nascimento
./barbosa1691.txt:sentimento	NOM	sentimento
./barbosa1691.txt:momento	NOM	momento
./barbosa1691.txt:momento	NOM	momento
./barbosa1691.txt:livramento	NOM	livramento
./barbosa1691.txt:sentimento	NOM	sentimento
./barbosa1691.txt:sentimento	NOM	sentimento
./barbosa1691.txt:sentimento	NOM	sentimento
./barbosa1691.txt:pavimento	NOM	pavimento
./barbosa1691.txt:sentimento	NOM	sentimento
./barreto1915.txt:isolamento	NOM	isolamento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:conhecimento	NOM	conhecimento
./barreto1915.txt:conhecimento	NOM	conhecimento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:Sacramento	NOM	sacramento
./barreto1915.txt:temperamento	NOM	temperamento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:pensamento	NOM	pensamento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:momento	NOM	momento
./barreto1915.txt:cumprimento	NOM	cumprimento
./barreto1915.txt:nascimento	NOM	nascimento
./barreto1915.txt:nascimento	NOM	nascimento
./barreto1915.txt:nascimento	NOM	nascimento
./barreto1915.txt:contentamento	NOM	contentamento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:Instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:momento	NOM	momento
./barreto1915.txt:contentamento	NOM	contentamento
./barreto1915.txt:temperamento	NOM	temperamento
./barreto1915.txt:momento	NOM	momento
./barreto1915.txt:momento	NOM	momento
./barreto1915.txt:cumprimento	NOM	cumprimento
./barreto1915.txt:merecimento	NOM	merecimento
./barreto1915.txt:andamento	NOM	andamento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:nascimento	NOM	nascimento
./barreto1915.txt:empertigamento	NOM	<unknown>
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:Requerimento	NOM	requerimento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:recolhimento	NOM	recolhimento
./barreto1915.txt:documento	NOM	documento
./barreto1915.txt:recebimento	NOM	recebimento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:complemento	NOM	complemento
./barreto1915.txt:deferimento	NOM	deferimento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:encarniçamento	NOM	encarniçamento
./barreto1915.txt:encerramento	NOM	encerramento
./barreto1915.txt:temperamento	NOM	temperamento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:regulamento	NOM	regulamento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:assentimento	NOM	assentimento
./barreto1915.txt:assentimento	NOM	assentimento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:atrevimento	NOM	atrevimento
./barreto1915.txt:estabelecimento	NOM	estabelecimento
./barreto1915.txt:estabelecimento	NOM	estabelecimento
./barreto1915.txt:pensamento	NOM	pensamento
./barreto1915.txt:pensamento	NOM	pensamento
./barreto1915.txt:semi-enterramento	NOM	<unknown>
./barreto1915.txt:enterramento	NOM	enterramento
./barreto1915.txt:estabelecimento	NOM	estabelecimento
./barreto1915.txt:recolhimento	NOM	recolhimento
./barreto1915.txt:requerimento	NOM	requerimento
./barreto1915.txt:conhecimento	NOM	conhecimento
./barreto1915.txt:pensamento	NOM	pensamento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:movimento	NOM	movimento
./barreto1915.txt:momento	NOM	momento
./barreto1915.txt:contentamento	NOM	contentamento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:movimento	NOM	movimento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:rompimento	NOM	rompimento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:casamento	NOM	casamento
./barreto1915.txt:pensamento	NOM	pensamento
./barreto1915.txt:pensamento	NOM	pensamento
./barreto1915.txt:pensamento	NOM	pensamento
./barreto1915.txt:sofrimento	NOM	sofrimento
./barreto1915.txt:sentimento	NOM	sentimento
./barreto1915.txt:abatimento	NOM	abatimento
./barreto1915.txt:abatimento	NOM	abatimento
./barreto1915.txt:alimento	NOM	alimento
./barreto1915.txt:abatimento	NOM	abatimento
./barreto1915.txt:rendimento	NOM	rendimento
./barreto1915.txt:emasculamento	NOM	<unknown>
./barreto1915.txt:conhecimento	NOM	conhecimento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
./barreto1915.txt:instrumento	NOM	instrumento
